mq2,mq3,mq4,mq6,mq7,mq8,mq9,mq135,humidity,temperature,presence
142,282,371,432,451,459,526,559,48,20.5,1
142,283,370,431,452,459,526,560,48,20.5,1
142,282,370,431,452,459,526,560,48,20.5,1
142,282,371,431,451,459,526,560,48,20.5,1
141,283,371,432,451,459,526,560,48,20.5,1
142,283,370,431,451,459,526,560,48,20.5,1
142,283,370,431,451,459,526,560,48,20.5,1
142,283,370,432,451,459,525,559,48,20.5,1
141,283,370,431,452,459,526,559,48,20.5,1
142,283,370,431,451,459,525,559,51,20.5,1
142,283,371,431,451,459,525,559,51,20.5,1
142,282,370,431,451,459,525,559,51,20.5,1
141,283,370,431,451,459,525,559,51,20.5,1
141,282,370,431,451,460,525,559,51,20.5,1
141,283,370,431,451,459,525,559,51,20.5,1
142,282,370,431,451,459,525,559,51,20.5,1
142,282,370,431,451,460,525,559,51,20.5,1
141,282,370,431,451,459,525,558,51,20.5,1
142,283,370,431,451,459,525,559,51,20.5,1
141,282,370,431,451,459,525,559,48,20.5,1
141,282,370,431,452,459,524,558,48,20.5,1
141,283,370,431,451,459,525,558,48,20.5,1
141,282,370,430,451,459,524,558,48,20.5,1
140,283,370,431,451,459,525,558,48,20.5,1
141,282,370,430,451,459,524,559,48,20.5,1
141,283,370,431,451,459,524,558,48,20.5,1
141,283,370,430,451,459,524,558,48,20.5,1
141,282,370,431,452,459,525,559,48,20.5,1
140,282,370,430,451,459,524,559,48,20.5,1
140,282,370,430,451,459,524,559,48,20.6,1
140,282,370,430,450,458,524,558,48,20.6,1
141,282,370,430,451,459,524,559,48,20.6,1
141,282,370,430,451,459,524,559,48,20.6,1
140,282,370,430,451,459,524,558,48,20.6,1
140,282,370,430,451,458,524,558,48,20.6,1
140,282,370,430,451,459,525,559,48,20.6,1
141,283,370,431,451,459,524,559,48,20.6,1
140,282,370,430,451,459,524,558,48,20.6,1
140,282,370,430,451,459,524,559,48,20.6,1
141,283,370,430,451,459,524,559,48,20.5,1
140,283,370,429,451,459,524,559,48,20.5,1
141,283,370,430,451,459,524,559,48,20.5,1
141,282,370,429,451,459,524,559,48,20.5,1
140,283,370,430,451,459,524,559,48,20.5,1
140,282,370,430,451,458,524,559,48,20.5,1
140,283,370,430,451,459,524,559,48,20.5,1
140,283,369,429,451,459,524,559,48,20.5,1
140,282,369,430,450,459,523,559,48,20.5,1
140,283,370,430,451,459,524,559,48,20.5,1
140,282,370,430,451,459,523,559,48,20.6,1
140,282,369,429,451,459,523,559,48,20.6,1
140,282,370,430,451,459,524,559,48,20.6,1
140,282,370,429,450,459,523,559,48,20.6,1
140,282,370,430,451,458,523,559,48,20.6,1
140,282,369,430,450,459,524,560,48,20.6,1
140,282,370,429,451,459,523,559,48,20.6,1
140,282,370,430,451,458,523,559,48,20.6,1
139,283,370,430,451,459,523,559,48,20.6,1
140,283,370,430,451,458,523,559,48,20.6,1
139,282,370,429,451,459,523,559,48,20.6,1
140,282,370,429,451,458,523,559,48,20.6,1
140,282,369,429,451,459,523,558,48,20.6,1
140,282,369,429,451,458,523,559,48,20.6,1
140,282,370,429,451,458,522,558,48,20.6,1
140,282,369,429,451,458,522,559,48,20.6,1
139,282,369,429,451,459,522,558,48,20.6,1
140,283,369,429,451,458,523,558,48,20.6,1
140,282,369,429,451,459,523,558,48,20.6,1
139,282,369,429,451,459,522,558,48,20.6,1
139,282,369,429,451,459,522,558,48,20.6,1
140,282,370,429,451,458,522,558,48,20.6,1
140,283,369,429,451,459,522,558,48,20.6,1
140,282,369,429,451,458,522,557,48,20.6,1
140,282,369,429,451,458,522,558,48,20.6,1
139,282,369,429,451,459,522,557,48,20.6,1
140,283,369,429,451,458,521,557,48,20.6,1
140,282,370,429,451,459,522,558,48,20.6,1
140,282,369,429,450,458,521,557,48,20.6,1
140,282,370,429,451,458,521,557,48,20.6,1
139,282,370,428,451,458,522,557,48,20.7,1
140,283,369,429,451,459,521,557,48,20.7,1
139,282,369,429,451,458,521,557,48,20.7,1
139,282,369,429,451,459,522,556,48,20.7,1
140,282,369,429,451,459,521,556,48,20.7,1
140,282,369,429,451,459,521,556,48,20.7,1
139,282,369,429,451,459,521,556,48,20.7,1
139,282,369,429,451,458,521,556,48,20.7,1
140,282,369,428,451,459,521,556,48,20.7,1
139,282,369,429,451,458,521,556,48,20.7,1
139,282,369,428,451,458,521,556,48,20.7,1
140,282,369,428,451,458,521,556,48,20.7,1
139,282,369,429,451,458,521,556,48,20.7,1
139,282,369,429,451,458,521,556,48,20.7,1
140,282,369,428,451,458,521,556,48,20.7,1
139,282,369,429,451,458,521,556,48,20.7,1
139,282,369,428,451,458,521,556,48,20.7,1
139,282,369,429,451,458,520,555,48,20.7,1
139,282,369,429,451,458,520,556,48,20.7,1
139,282,368,429,451,458,521,556,48,20.7,1
140,282,369,428,451,459,520,556,48,20.7,1
139,282,369,428,451,459,520,555,48,20.7,1
140,282,369,429,451,458,520,556,48,20.7,1
139,282,369,428,451,458,521,555,48,20.7,1
139,282,369,428,451,459,520,555,48,20.7,1
139,282,369,429,451,458,520,555,48,20.7,1
139,282,369,428,451,458,520,555,48,20.7,1
139,282,369,428,451,459,520,555,48,20.7,1
139,282,368,428,451,458,521,555,48,20.7,1
139,282,369,428,451,458,520,555,48,20.7,1
139,282,368,428,451,459,520,555,48,20.7,1
139,282,369,428,451,459,520,555,48,20.7,1
139,282,369,428,451,458,520,555,48,20.7,1
139,282,369,428,451,458,519,554,48,20.7,1
139,282,369,428,451,458,520,555,48,20.7,1
139,282,368,428,451,458,520,555,48,20.7,1
138,282,369,428,451,458,520,555,48,20.7,1
139,282,368,428,451,458,520,554,48,20.7,1
138,282,369,428,451,458,520,554,48,20.7,1
139,282,368,428,451,458,519,554,48,20.7,1
139,282,368,428,451,458,520,554,48,20.7,1
139,282,368,427,451,458,520,554,48,20.7,1
139,282,369,427,451,458,520,554,48,20.7,1
139,282,368,427,451,458,519,554,48,20.7,1
139,282,368,427,451,458,520,553,48,20.7,1
138,282,368,427,451,458,520,553,48,20.7,1
138,282,368,427,451,458,519,553,48,20.7,1
138,282,368,427,451,458,519,554,48,20.7,1
138,282,369,427,451,458,519,554,48,20.7,1
138,282,368,427,451,458,519,553,48,20.7,1
138,282,368,427,451,458,519,553,48,20.7,1
137,282,368,427,451,458,519,553,48,20.7,1
138,282,368,427,451,458,519,553,48,20.7,1
138,281,368,428,451,458,519,553,48,20.7,1
138,282,368,427,451,458,519,553,48,20.7,1
138,282,368,427,451,458,519,553,48,20.7,1
138,282,368,427,451,458,519,553,48,20.7,1
138,282,368,428,451,458,519,553,48,20.7,1
138,282,368,427,451,458,518,553,48,20.7,1
138,282,368,427,451,458,519,553,48,20.7,1
137,282,368,427,451,458,519,553,48,20.7,1
137,282,368,427,451,458,518,553,48,20.7,1
138,282,368,428,451,458,519,552,48,20.7,1
137,282,368,427,451,458,519,552,48,20.7,1
137,282,368,427,451,458,519,553,48,20.7,1
138,282,368,427,451,458,518,552,48,20.7,1
138,282,368,428,451,458,519,552,48,20.7,1
138,282,368,427,451,458,519,552,48,20.7,1
137,282,368,427,451,458,518,552,48,20.7,1
137,282,368,427,450,458,518,551,48,20.7,1
137,282,368,427,451,458,518,552,48,20.7,1
138,282,368,427,451,458,518,552,48,20.7,1
137,282,368,428,450,458,518,552,48,20.7,1
137,282,367,427,451,458,518,552,48,20.7,1
137,282,368,427,450,458,518,552,48,20.7,1
137,282,368,428,451,458,518,552,48,20.7,1
137,282,368,428,451,458,518,552,48,20.7,1
137,282,368,427,451,458,518,551,48,20.7,1
137,282,368,427,451,458,518,552,48,20.7,1
137,282,368,428,451,458,518,552,48,20.7,1
137,282,367,427,451,458,518,551,48,20.7,1
137,281,368,427,450,457,517,551,48,20.7,1
137,281,368,427,451,458,518,552,48,20.7,1
137,282,367,428,450,458,517,552,48,20.7,1
137,282,368,427,450,458,518,552,48,20.7,1
136,281,367,427,450,458,518,551,48,20.7,1
136,281,367,427,451,458,518,551,48,20.7,1
137,282,368,427,450,458,518,551,48,20.7,1
137,282,368,427,451,458,518,551,48,20.7,1
137,282,367,427,450,458,517,551,48,20.7,1
137,281,367,427,450,457,517,551,48,20.7,1
137,281,367,427,450,458,517,551,48,20.7,1
137,282,367,427,451,457,517,551,48,20.7,1
137,282,368,427,451,458,518,551,48,20.7,1
137,282,367,427,450,458,517,551,48,20.7,1
136,282,367,427,451,457,517,551,48,20.7,1
137,282,367,427,451,458,517,551,48,20.7,1
137,282,367,427,451,457,517,551,48,20.7,1
137,282,368,426,450,457,517,550,48,20.7,1
137,282,367,426,451,458,517,551,48,20.7,1
137,282,367,427,450,458,517,550,47,20.7,1
136,282,367,426,450,458,517,550,47,20.7,1
136,281,367,426,451,458,517,550,47,20.7,1
136,281,367,426,450,458,517,550,47,20.7,1
137,281,367,426,451,458,517,550,47,20.7,1
136,281,367,427,450,458,517,550,47,20.7,1
136,281,367,426,450,458,517,550,47,20.7,1
136,282,368,427,450,457,517,550,47,20.7,1
136,281,367,426,450,457,516,550,47,20.7,1
137,281,367,426,450,458,517,550,47,20.7,1
136,282,367,426,450,458,517,550,48,20.7,1
137,282,367,426,450,457,517,550,48,20.7,1
136,281,367,426,450,457,517,550,48,20.7,1
136,282,367,426,450,458,516,550,48,20.7,1
136,282,367,426,450,458,516,550,48,20.7,1
136,281,367,426,450,458,517,550,48,20.7,1
136,282,367,426,450,458,516,550,48,20.7,1
136,281,367,426,450,457,516,550,48,20.7,1
136,281,367,426,450,457,517,550,48,20.7,1
136,281,367,426,450,458,517,549,48,20.7,1
137,281,367,426,450,457,516,550,47,20.8,1
136,281,367,426,450,458,516,550,47,20.8,1
136,281,367,425,450,458,516,550,47,20.8,1
136,281,367,426,450,458,516,549,47,20.8,1
136,282,367,425,450,457,516,550,47,20.8,1
136,282,367,425,450,457,517,549,47,20.8,1
136,281,367,425,450,458,516,550,47,20.8,1
136,281,367,425,450,458,516,550,47,20.8,1
136,281,367,426,450,458,516,550,47,20.8,1
136,282,367,425,450,458,516,550,47,20.8,1
136,282,367,425,450,458,516,549,47,20.8,1
136,281,367,426,450,457,516,549,47,20.8,1
136,282,367,425,450,457,515,549,47,20.8,1
136,281,367,425,450,457,516,550,47,20.8,1
136,282,367,425,450,457,516,549,47,20.8,1
136,281,367,425,450,458,516,549,47,20.8,1
136,281,366,426,450,458,516,550,47,20.8,1
136,282,367,425,450,457,516,550,47,20.8,1
136,281,366,425,450,457,516,550,47,20.8,1
136,282,366,425,450,457,515,550,47,20.8,1
136,282,366,425,450,457,515,550,47,20.8,1
136,282,367,425,450,458,515,550,47,20.8,1
136,282,367,425,450,457,515,550,47,20.8,1
137,282,367,425,450,457,515,549,47,20.8,1
137,281,367,425,450,458,515,550,47,20.8,1
136,282,367,425,450,458,515,549,47,20.8,1
136,281,367,425,450,458,515,550,47,20.8,1
136,282,367,425,450,457,515,549,47,20.8,1
136,281,366,425,450,457,515,549,47,20.8,1
136,281,367,425,450,457,515,550,47,20.8,1
136,281,366,425,450,457,515,550,47,20.8,1
136,282,366,425,449,457,515,549,47,20.8,1
136,282,366,425,450,458,514,549,47,20.8,1
136,282,367,425,450,457,515,550,47,20.8,1
136,282,367,425,450,457,515,550,47,20.8,1
136,282,367,425,450,458,515,550,47,20.8,1
136,282,367,425,450,457,514,550,47,20.8,1
136,281,366,424,450,457,515,550,47,20.8,1
136,282,366,424,450,457,515,550,47,20.8,1
136,281,367,425,450,457,515,550,47,20.8,1
136,282,366,425,450,457,514,549,47,20.8,1
136,281,366,425,450,458,514,550,47,20.8,1
136,281,366,425,450,457,515,550,47,20.8,1
136,282,366,425,450,457,514,550,47,20.8,1
136,282,366,425,450,457,515,550,47,20.8,1
136,281,366,425,450,458,514,550,47,20.8,1
136,282,366,425,450,457,514,550,47,20.8,1
135,281,366,425,449,457,514,550,47,20.8,1
136,281,366,425,449,457,514,550,47,20.8,1
136,282,366,425,449,457,514,550,47,20.8,1
136,282,366,425,450,457,514,550,47,20.8,1
136,281,366,425,450,457,514,550,47,20.8,1
136,281,366,424,449,457,514,550,47,20.8,1
136,281,366,424,450,457,514,550,47,20.8,1
136,282,366,425,449,457,514,550,47,20.8,1
136,282,366,425,449,457,514,550,47,20.8,1
136,281,366,425,449,457,513,550,47,20.8,1
136,282,366,425,449,457,513,550,47,20.8,1
136,281,366,425,449,457,514,550,47,20.8,1
136,281,366,424,449,457,513,551,47,20.8,1
135,282,366,425,450,457,514,550,47,20.8,1
136,281,366,424,449,457,513,550,47,20.8,1
135,281,366,424,449,457,513,550,47,20.8,1
136,281,366,424,449,457,513,550,47,20.8,1
136,281,366,424,450,457,513,550,47,20.8,1
136,282,366,424,449,457,513,550,47,20.8,1
136,282,365,425,449,457,513,550,47,20.8,1
135,281,366,424,449,457,513,551,47,20.8,1
136,281,366,424,449,457,513,551,47,20.8,1
136,282,366,425,449,457,513,551,47,20.8,1
136,281,366,424,449,457,513,551,47,20.8,1
135,281,366,424,449,457,513,550,47,20.8,1
135,281,365,424,450,457,513,551,47,20.8,1
136,282,366,424,449,457,513,551,47,20.8,1
135,281,366,425,449,457,513,550,47,20.8,1
136,281,365,424,450,457,513,551,47,20.8,1
135,281,366,424,449,457,512,551,47,20.8,1
135,282,366,424,450,457,513,551,47,20.8,1
135,281,365,424,449,457,513,551,47,20.8,1
136,281,366,424,449,457,513,551,47,20.8,1
135,282,366,424,449,457,513,551,47,20.8,1
135,281,365,424,449,457,513,551,47,20.8,1
135,281,365,424,449,457,512,551,47,20.8,1
135,281,366,424,450,457,512,551,47,20.8,1
135,281,366,424,449,457,512,551,47,20.8,1
135,281,365,424,449,457,513,551,47,20.8,1
135,281,365,424,450,457,513,551,47,20.8,1
135,281,365,424,450,457,512,551,47,20.8,1
135,281,366,424,449,457,512,551,47,20.8,1
134,281,365,424,449,457,513,552,47,20.8,1
134,281,365,424,449,457,512,551,47,20.8,1
135,281,366,424,449,457,512,551,47,20.8,1
134,281,366,424,449,457,512,551,47,20.8,1
134,281,366,424,449,457,512,551,47,20.8,1
134,281,365,424,450,457,512,551,47,20.8,1
134,281,365,424,449,457,512,551,47,20.8,1
134,281,365,424,450,457,512,551,47,20.8,1
134,281,365,424,450,457,513,551,47,20.8,1
134,281,366,424,449,457,512,551,47,20.8,1
134,281,365,424,449,457,512,551,47,20.8,1
134,281,365,424,449,457,512,551,47,20.8,1
134,281,365,424,449,457,513,551,47,20.8,1
134,281,365,424,449,457,512,551,47,20.8,1
134,281,365,424,450,457,512,551,47,20.8,1
134,281,365,424,450,457,512,551,47,20.8,1
134,281,366,424,449,457,512,550,47,20.8,1
134,282,365,424,450,457,512,550,47,20.8,1
134,281,365,424,449,457,512,551,47,20.8,1
134,281,365,424,450,457,512,550,47,20.8,1
134,281,365,424,449,457,512,550,47,20.8,1
134,281,365,423,450,457,512,550,47,20.8,1
133,281,365,424,450,456,512,550,47,20.8,1
133,281,365,424,449,456,512,550,47,20.8,1
134,281,365,424,449,457,511,551,47,20.8,1
134,281,365,424,449,456,511,550,47,20.8,1
134,281,365,424,450,457,511,550,47,20.8,1
134,281,365,424,449,456,511,550,47,20.8,1
134,281,365,423,449,457,511,550,47,20.8,1
134,281,365,424,449,457,511,550,47,20.8,1
134,281,365,424,449,457,511,550,47,20.8,1
133,281,365,423,449,456,511,550,47,20.8,1
133,281,365,424,450,457,511,550,47,20.8,1
133,281,365,423,449,457,511,550,47,20.8,1
134,281,365,423,449,457,512,550,47,20.8,1
134,281,365,424,449,456,511,550,47,20.8,1
133,281,365,424,449,457,511,550,47,20.8,1
134,281,365,423,450,456,511,550,47,20.8,1
133,281,365,423,450,457,511,550,47,20.8,1
133,281,365,424,450,457,511,550,47,20.8,1
134,281,365,423,450,457,511,550,47,20.8,1
133,281,365,424,449,456,511,550,47,20.8,1
134,281,365,423,449,457,511,549,47,20.8,1
133,281,365,423,450,456,510,549,47,20.8,1
133,281,364,423,450,457,511,549,47,20.8,1
134,281,364,423,450,456,511,549,47,20.8,1
133,281,365,423,449,456,510,549,47,20.8,1
134,281,365,423,449,456,510,549,47,20.8,1
133,281,365,423,449,457,510,549,47,20.8,1
133,281,365,423,449,457,510,549,47,20.8,1
134,281,365,424,450,457,510,549,47,20.8,1
133,281,365,423,450,456,510,549,47,20.8,1
133,281,365,423,449,456,510,549,47,20.8,1
133,281,364,423,449,457,510,548,47,20.8,1
133,281,364,423,449,457,510,548,47,20.8,1
134,281,365,423,449,457,510,549,47,20.8,1
133,282,364,423,450,457,510,549,47,20.8,1
134,281,365,423,449,456,509,548,47,20.8,1
134,281,364,423,449,457,510,549,47,20.8,1
134,282,364,423,450,456,509,548,47,20.8,1
134,281,364,423,450,456,509,548,47,20.8,1
134,281,365,423,450,456,510,548,47,20.8,1
134,281,364,423,449,456,509,548,47,20.8,1
133,281,364,423,449,456,509,548,47,20.8,1
133,282,364,423,449,457,509,547,47,20.8,1
134,281,364,423,450,456,509,548,47,20.8,1
134,281,364,423,450,457,509,548,47,20.8,1
134,282,364,423,449,456,510,547,47,20.8,1
134,281,364,423,450,456,509,548,47,20.8,1
134,281,364,423,450,456,509,548,47,20.8,1
133,281,364,423,450,456,509,547,47,20.8,1
134,280,364,423,450,457,509,547,47,20.9,1
133,281,365,423,450,456,509,547,47,20.9,1
133,281,364,423,449,456,509,547,47,20.9,1
133,281,364,423,450,457,509,547,47,20.9,1
133,281,364,423,450,456,509,547,47,20.9,1
133,281,364,423,450,456,509,547,47,20.9,1
134,281,364,423,450,456,509,547,47,20.9,1
133,281,364,424,450,457,509,546,47,20.9,1
133,281,364,423,450,457,509,547,47,20.9,1
133,281,364,423,450,456,509,547,47,20.9,1
133,281,364,423,450,456,509,546,47,20.8,1
133,281,364,423,450,456,509,546,47,20.8,1
133,281,364,422,450,456,508,546,47,20.8,1
133,281,364,423,450,456,508,546,47,20.8,1
133,281,364,423,450,457,508,546,47,20.8,1
132,281,364,423,450,456,508,546,47,20.8,1
133,281,364,422,450,456,508,546,47,20.8,1
133,281,364,423,450,457,508,546,47,20.8,1
133,281,364,423,450,457,508,546,47,20.8,1
133,280,364,423,450,456,508,546,47,20.8,1
133,281,364,423,450,457,508,546,47,20.9,1
133,281,364,423,450,456,508,546,47,20.9,1
133,281,364,422,450,456,508,545,47,20.9,1
133,281,364,422,450,457,508,546,47,20.9,1
133,281,364,423,450,457,508,546,47,20.9,1
132,281,364,423,450,457,508,546,47,20.9,1
133,281,364,423,450,456,508,546,47,20.9,1
132,281,364,422,450,456,508,545,47,20.9,1
133,281,364,422,450,457,508,545,47,20.9,1
133,281,363,423,450,456,507,545,47,20.9,1
133,281,364,422,449,456,508,545,47,20.9,1
133,281,364,422,450,457,507,546,47,20.9,1
133,281,364,422,450,457,507,545,47,20.9,1
133,281,364,423,450,456,508,546,47,20.9,1
133,281,364,422,450,457,507,545,47,20.9,1
133,280,364,422,450,457,508,545,47,20.9,1
133,281,364,422,450,457,508,545,47,20.9,1
133,281,363,422,450,457,508,545,47,20.9,1
133,281,363,422,450,457,507,545,47,20.9,1
133,281,364,422,450,457,508,546,47,20.9,1
133,280,364,422,450,456,507,545,47,20.9,1
133,281,363,422,450,457,507,544,47,20.9,1
133,281,364,422,450,456,507,545,47,20.9,1
133,281,364,422,450,457,507,545,47,20.9,1
133,281,364,422,450,457,507,544,47,20.9,1
133,281,364,422,450,457,507,545,47,20.9,1
133,281,364,422,450,457,507,545,47,20.9,1
134,281,364,422,449,457,507,545,47,20.9,1
133,281,363,421,450,457,507,545,47,20.9,1
133,281,364,422,450,457,507,544,47,20.9,1
133,281,364,422,450,457,507,544,47,20.9,1
133,281,363,421,450,457,507,544,47,20.9,1
132,281,364,421,450,457,507,544,47,20.9,1
132,280,364,422,450,457,507,544,47,20.9,1
133,281,364,422,450,457,506,544,47,20.9,1
132,280,363,421,449,457,506,544,47,20.9,1
132,281,363,421,449,457,507,544,47,20.9,1
132,280,363,422,449,457,507,544,47,20.9,1
132,281,363,421,450,457,506,544,47,20.9,1
132,281,363,422,450,457,506,544,47,20.9,1
132,281,363,422,449,457,506,544,47,20.9,1
132,281,364,422,449,457,507,544,47,20.9,1
132,281,363,422,449,457,506,544,47,20.9,1
132,281,363,422,449,457,506,544,47,20.9,1
132,281,363,422,449,458,507,544,47,20.9,1
132,281,363,422,450,458,506,544,47,20.9,1
132,281,363,422,449,457,506,544,47,20.9,1
132,281,363,421,449,457,506,544,47,20.9,1
132,281,364,422,449,457,506,544,47,20.9,1
132,281,364,422,450,458,507,544,47,20.9,1
131,281,363,422,450,458,506,544,47,20.9,1
132,280,363,422,450,457,506,544,47,20.9,1
132,281,363,422,450,458,506,543,47,20.9,1
132,281,363,422,449,458,506,544,47,20.9,1
131,280,363,422,449,457,506,544,47,20.9,1
132,281,363,422,449,457,506,544,47,20.9,1
131,281,363,422,449,458,506,544,47,20.9,1
132,281,363,422,449,458,506,544,47,20.9,1
131,281,362,423,449,457,505,544,47,20.9,1
131,281,363,423,449,458,506,544,47,20.9,1
131,281,363,423,449,458,505,543,47,20.9,1
131,281,363,423,449,458,505,544,47,20.9,1
131,281,363,423,449,457,505,543,47,20.9,1
131,281,363,423,449,457,506,543,47,20.9,1
131,281,363,423,449,458,506,544,47,20.9,1
131,281,363,423,449,458,505,543,47,20.9,1
131,280,363,424,449,458,506,544,47,20.9,1
131,281,363,424,449,458,506,544,47,20.9,1
131,281,363,424,449,458,505,543,47,20.9,1
131,281,363,424,449,458,506,544,47,20.9,1
131,281,363,424,449,458,505,543,47,20.9,1
131,281,363,425,449,458,505,543,47,20.9,1
131,280,363,425,449,458,505,544,47,20.9,1
131,281,363,425,449,458,505,543,47,20.9,1
130,281,363,425,449,458,505,543,47,20.9,1
131,281,363,425,449,457,505,543,47,20.9,1
130,281,363,425,449,458,505,543,47,20.9,1
131,281,363,425,449,458,505,543,47,20.9,1
131,281,363,425,449,458,505,543,47,20.9,1
130,280,363,425,449,457,505,543,47,20.9,1
131,281,362,425,449,458,505,543,47,20.9,1
130,280,363,426,449,458,505,543,47,20.9,1
131,280,363,425,449,458,505,543,47,20.9,1
130,280,363,426,449,458,505,543,47,20.9,1
130,281,362,426,449,458,505,543,47,20.9,1
131,280,362,425,449,458,505,543,47,20.9,1
130,281,363,426,449,458,505,543,47,20.9,1
131,281,362,425,449,457,505,543,47,20.9,1
131,281,363,426,449,458,504,543,47,20.9,1
130,281,363,426,449,458,504,543,47,20.9,1
130,280,362,426,449,457,504,542,47,20.9,1
130,280,362,426,449,458,504,542,47,20.9,1
130,280,363,426,449,457,504,542,47,20.9,1
130,280,363,426,449,457,504,542,47,20.9,1
130,280,362,425,449,458,504,543,47,20.9,1
130,280,362,425,449,458,504,542,47,20.9,1
130,280,362,426,449,458,505,543,47,20.9,1
130,281,362,425,449,457,505,543,47,20.9,1
130,280,362,426,449,458,504,542,47,20.9,1
130,280,363,426,449,458,504,542,47,20.9,1
130,280,362,425,449,458,504,543,47,20.9,1
130,280,362,425,449,457,504,542,47,20.9,1
130,281,363,425,449,458,504,542,47,20.9,1
130,281,363,425,449,458,504,542,47,20.9,1
130,280,363,425,449,457,504,542,47,20.9,1
130,281,363,424,449,458,504,542,47,20.9,1
130,280,362,425,449,457,504,542,47,20.9,1
130,280,362,424,449,458,504,542,47,20.9,1
130,280,362,425,448,458,504,542,47,20.9,1
130,280,362,424,448,458,504,542,47,20.9,1
130,280,362,424,449,458,504,542,47,20.9,1
130,281,362,424,449,457,503,542,47,20.9,1
130,280,362,424,449,458,503,542,47,20.9,1
130,280,362,424,449,458,504,542,47,20.9,1
130,281,362,424,449,457,504,542,47,20.9,1
129,280,362,424,449,458,504,542,47,20.9,1
130,281,362,424,449,458,504,542,47,20.9,1
130,280,362,424,449,457,504,542,47,20.9,1
129,280,362,424,449,458,503,542,47,20.9,1
130,280,362,423,449,458,503,543,47,20.9,1
129,281,362,423,449,457,503,542,47,20.9,1
194,282,387,450,478,445,498,557,51,18.8,1
194,282,387,450,478,445,498,556,51,18.8,1
194,282,388,450,479,446,499,557,51,18.8,1
194,282,387,450,479,446,498,557,51,18.8,1
194,282,388,450,478,445,498,557,51,18.8,1
194,282,388,450,479,446,498,557,51,18.8,1
195,282,387,450,479,446,499,557,51,18.8,1
194,282,388,450,478,446,499,557,51,18.8,1
194,282,388,450,478,446,498,557,51,18.8,1
194,282,387,450,479,446,498,557,51,18.8,1
194,282,387,450,478,446,498,557,54,18.9,1
194,281,388,450,479,446,498,557,54,18.9,1
193,282,387,450,478,446,498,557,54,18.9,1
194,282,387,450,478,446,498,557,54,18.9,1
194,282,387,450,478,446,498,557,54,18.9,1
193,282,387,450,479,446,498,557,54,18.9,1
194,282,387,450,478,445,498,557,54,18.9,1
193,282,388,450,478,446,498,557,54,18.9,1
193,282,388,450,478,446,497,557,54,18.9,1
193,282,387,450,478,445,497,557,54,18.9,1
194,282,387,450,478,446,498,557,51,18.9,1
193,282,387,450,478,446,498,557,51,18.9,1
193,282,387,450,478,445,498,557,51,18.9,1
193,282,387,450,478,445,497,557,51,18.9,1
193,282,387,450,478,446,498,557,51,18.9,1
193,282,387,450,478,446,497,557,51,18.9,1
193,282,387,450,478,446,497,557,51,18.9,1
193,282,387,450,478,445,497,557,51,18.9,1
193,282,387,450,478,446,497,557,51,18.9,1
193,282,387,450,478,446,497,556,51,18.9,1
193,282,387,450,477,445,497,557,51,19,1
193,282,387,450,478,446,497,557,51,19,1
193,282,387,450,478,446,497,556,51,19,1
193,282,387,450,478,446,497,556,51,19,1
193,282,387,450,477,445,497,556,51,19,1
193,282,387,450,478,445,497,556,51,19,1
193,282,387,450,478,446,497,556,51,19,1
193,282,387,450,477,445,497,556,51,19,1
193,282,387,450,477,445,497,556,51,19,1
193,281,387,450,477,445,497,556,51,19,1
192,282,387,451,477,446,497,556,51,19,1
193,282,387,451,476,445,496,556,51,19,1
193,282,387,451,476,445,497,556,51,19,1
192,282,386,451,472,445,497,556,51,19,1
192,282,387,451,472,445,496,556,51,19,1
193,282,386,451,477,446,496,556,51,19,1
192,281,387,451,477,445,496,556,51,19,1
192,282,386,451,477,446,496,556,51,19,1
192,282,386,451,477,445,496,555,51,19,1
192,282,386,451,477,445,496,555,51,19,1
192,282,386,451,477,445,496,555,51,19,1
192,281,386,452,472,445,496,555,51,19,1
192,282,386,452,477,445,496,555,51,19,1
192,282,386,451,477,445,496,555,51,19,1
192,282,386,451,477,445,496,555,51,19,1
192,282,386,451,477,446,496,555,51,19,1
192,281,386,451,477,445,496,555,51,19,1
192,282,386,452,472,445,496,555,51,19,1
192,281,386,452,472,445,496,555,51,19,1
191,282,386,452,472,445,496,555,51,19,1
192,282,386,452,477,445,496,555,51,19.1,1
192,281,386,452,477,445,496,555,51,19.1,1
192,281,386,452,478,446,496,555,51,19.1,1
192,281,386,451,477,445,496,555,51,19.1,1
191,281,386,452,478,445,496,554,51,19.1,1
192,282,386,452,477,445,495,555,51,19.1,1
192,281,385,451,478,445,495,554,51,19.1,1
191,281,386,452,478,445,495,554,51,19.1,1
191,282,386,452,478,446,495,554,51,19.1,1
191,282,385,451,478,445,495,555,51,19.1,1
191,281,386,451,478,445,495,554,51,19.1,1
192,281,386,451,478,445,495,554,51,19.1,1
191,281,385,451,477,446,495,554,51,19.1,1
192,281,385,451,478,445,495,554,51,19.1,1
192,281,385,451,478,445,495,554,51,19.1,1
191,281,386,451,478,445,495,554,51,19.1,1
191,281,386,452,478,445,495,554,51,19.1,1
191,282,386,452,478,445,496,554,51,19.1,1
191,281,385,451,478,445,495,554,51,19.1,1
191,281,385,451,478,445,495,554,51,19.1,1
191,281,385,451,478,445,495,554,51,19.1,1
191,281,385,451,478,446,494,554,51,19.1,1
191,281,385,451,478,445,495,554,51,19.1,1
191,281,385,451,478,445,495,554,51,19.1,1
